"filename", "language", "PHP", "JSON", "JavaScript", "Markdown", "XML", "YAML", "Shell Script", "Makefile", "PostCSS", "comment", "blank", "total"
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Delivery\TransformationDeliveryTrait.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 42, 8, 73
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\AddonEffectTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 30
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\Lightroom\LightroomEffect.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 56
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\Lightroom\LightroomEffectInterface.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 39
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\Lightroom\LightroomEffectQualifier.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 60
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\Lightroom\LightroomEffectTrait.php", "PHP", 94, 0, 0, 0, 0, 0, 0, 0, 0, 122, 25, 241
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\Lightroom\WhiteBalance.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 28
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\Lightroom\Xmp.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 29
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Addon\Lightroom\XmpSourceValue.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 34
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Appearance\AppearanceEffect.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 25
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Appearance\Deshake.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 50
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Appearance\ShakeStrength.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 56
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Appearance\ThemeEffect.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 64
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Appearance\ThemeEffectTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 40
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Appearance\ThemeQualifier.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 67
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Appearance\VideoAppearanceEffectTrait.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 47, 7, 76
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Argument\EffectActionTypeTrait.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Argument\EffectMode.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Argument\EffectModeTrait.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 36
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Argument\EffectName.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Argument\EffectRange.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 33
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Argument\EffectType.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Argument\EffectTypeTrait.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 36
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\BlendEffectAction.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\BlendEffectQualifier.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Color\AssistColorBlind.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 67
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Color\ColorEffect.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 30
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Color\ColoredEffectAction.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Color\Colorize.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Color\ImageColorEffectTrait.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 64, 9, 107
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Color\SimulateColorBlind.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 0, 0, 71, 20, 141
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\CommonEffectTrait.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 22
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\DurationEffectAction.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\DurationEffectQualifier.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 66
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Effect.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 32, 6, 55
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\EffectAction.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 33
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\EffectActionTrait.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 45, 15, 119
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\EffectQualifier.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 55
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\EffectQualifierTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\DetectMultipleTrait.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\GenerativeEffect.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 27
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\GenerativeEffectAction.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\GenerativeEffectTrait.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 52, 8, 100
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\GenerativeRecolor.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 59
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\GenerativeRemove.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 33, 11, 86
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\GenerativeReplace.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 40, 14, 101
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Generative\PromptTrait.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ImageEffect.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 27
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ImageEffectTrait.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 27
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\LevelEffectAction.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\LevelEffectQualifier.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\LimitedEffectQualifier.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 43, 12, 82
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ListEffectQualifier.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 44
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\ArtisticFilter.php", "PHP", 114, 0, 0, 0, 0, 0, 0, 0, 0, 100, 25, 239
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\Cartoonify.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 45, 11, 86
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\DropShadow.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 39, 9, 72
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\DropShadowQualifier.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 39, 11, 78
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\MiscEffect.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 28
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\MiscEffectTrait.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 0, 0, 139, 13, 207
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\Outline.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 70
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\OutlineMode.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 27, 7, 59
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\OutlineQualifier.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 30, 9, 64
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\Shadow.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 24, 7, 55
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\StyleTransfer\StyleTransfer.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 42, 8, 70
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\StyleTransfer\StyleTransferQualifier.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 38, 9, 68
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\Vectorize.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 40, 8, 74
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\VectorizeTrait.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 53, 12, 95
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Misc\VectorizeValue.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 58
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\BackgroundRemoval.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 39, 11, 80
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\Blur.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\CutOut.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 68
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\Dither.php", "PHP", 109, 0, 0, 0, 0, 0, 0, 0, 0, 97, 25, 231
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\GradientFade.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 67, 14, 118
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\GradientFadeQualifier.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 39
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\ImagePixelEffectTrait.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 87, 10, 135
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\MakeTransparent.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\PixelEffect.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 38
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\PixelEffectTrait.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 41, 6, 73
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\Pixelate.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 35
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\RegionEffectAction.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 75
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\RegionEffectTrait.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 37, 15, 93
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Pixel\RemoveBackground.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 43, 11, 88
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Playback\Accelerate.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 47
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Playback\Loop.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 43
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Playback\PlaybackEffect.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 28
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Playback\PlaybackEffectTrait.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 58, 9, 97
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Playback\Preview.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 67
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\Playback\Volume.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 52, 12, 97
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\SquareSizeEffectAction.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\SquareSizeEffectQualifier.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\StrengthEffectAction.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\StrengthEffectQualifier.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ThresholdEffectAction.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ThresholdEffectQualifier.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ToleranceEffectAction.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ToleranceEffectQualifier.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\ValueEffectQualifier.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 49
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\VideoEffect.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 27
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Effect\VideoEffectTrait.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\BaseExpression.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 40, 11, 79
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\BaseExpressionComponent.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 21
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Expression.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 24, 4, 41
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\ExpressionComponent.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 44, 13, 100
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\ExpressionOperator.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\ExpressionTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\ExpressionUtils.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 55, 19, 130
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operand\Value\UVal.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 72, 16, 135
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operand\Value\ValueBuilderTrait.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 49, 8, 86
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operand\Variable\Predefined\PVar.php", "PHP", 79, 0, 0, 0, 0, 0, 0, 0, 0, 53, 14, 146
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operand\Variable\Predefined\PredefinedVariableBuilderTrait.php", "PHP", 69, 0, 0, 0, 0, 0, 0, 0, 0, 93, 18, 180
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operand\Variable\Predefined\PredefinedVariableTrait.php", "PHP", 73, 0, 0, 0, 0, 0, 0, 0, 0, 81, 19, 173
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operand\Variable\User\UVar.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 32, 6, 54
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operand\Variable\User\UserVariableBuilderTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\ArithmeticOperator.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 0, 0, 74, 12, 138
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\ArithmeticOperatorBuilderTrait.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 60
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\BaseOperator.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 0, 0, 46, 20, 111
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\LogicalOperator.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 32, 6, 58
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\LogicalOperatorBuilderTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 25, 4, 42
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\Operator.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 31, 10, 74
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\RelationalOperator.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 47, 11, 102
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\RelationalOperatorBuilderTrait.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 37, 8, 74
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\StringRelationalOperator.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 39, 9, 80
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Expression\Operator\StringRelationalOperatorBuilderTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 21, 4, 38
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Flag\CommonFlag.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Flag\CommonFlagInterface.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 29
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Flag\CommonFlagTrait.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 69, 11, 121
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Flag\CommonTransformationFlagTrait.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 62, 10, 109
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Flag\Flag.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Flag\FlagQualifier.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 103
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Flag\FlagQualifierTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 32
